initial_ang_1,initial_ang_2,initial_ang_3,initial_ang_4,initial_ang_5,target_pos_x,target_pos_y,target_pos_z,final_ang_1,final_ang_2,final_ang_3,final_ang_4,final_ang_5,algorithm
0,0,0,0,0,-463.595,193.666,87.955,2.74571,6.04119,0.733564,0.674461,1.75357,NN_Adam
0,0,0,0,0,-208.917,99.3223,263.86,2.69775,0.794311,2.94377,4.50283,6.17791,NN_Adam
0,0,0,0,0,341.072,-89.2584,223.778,2.88551,2.34701,1.78234,0.210901,2.71482,NN_Adam
0,0,0,0,0,-124.586,108.365,151.098,2.42556,3.90409,1.86919,3.03127,0.164514,NN_Adam
0,0,0,0,0,-239.181,-269.102,181.548,3.98572,5.719,2.29003,6.05452,1.26648,NN_Adam
0,0,0,0,0,-223.915,-351.61,395.164,4.14511,6.24887,0.551301,2.08516,1.21809,NN_Adam
0,0,0,0,0,-0.0362866,512.132,257.655,1.57076,6.26277,0.645346,1.10626,0.458874,NN_Adam
0,0,0,0,0,67.9193,-162.63,112.993,5.10796,1.21037,5.33001,5.83156,5.26321,NN_Adam
0,0,0,0,0,-23.0623,-272.485,413.966,1.48609,3.4437,4.99806,1.37686,1.34452,NN_Adam
0,0,0,0,0,-462.51,84.5182,198.225,2.96071,5.83233,1.3836,0.685183,5.86949,NN_Adam
0,0,0,0,0,-389.337,206.731,376.239,2.65324,0.00210616,0.407386,2.09707,2.06914,NN_Adam
0,0,0,0,0,-186.146,81.9063,520.175,2.72692,2.13532,5.04598,1.35143,5.93834,NN_Adam
0,0,0,0,0,17.9618,-240.811,8.70854,1.64507,2.1932,2.4493,0.707134,1.73232,NN_Adam
0,0,0,0,0,81.1174,474.695,150.529,1.40145,6.19639,0.902765,0.370823,1.38371,NN_Adam
0,0,0,0,0,-309.638,40.8237,315.392,3.01052,0.681168,1.28328,5.63891,1.75357,NN_Adam
0,0,0,0,0,63.5684,397.307,65.2462,1.41207,0.957525,4.85863,1.29083,1.11678,NN_Adam
0,0,0,0,0,-290.823,42.3151,240.651,2.99692,0.685805,1.0964,5.3927,1.75357,NN_Adam
0,0,0,0,0,-318.977,188.988,90.0279,2.60658,0.189562,0.713161,5.86812,1.75357,NN_Adam
0,0,0,0,0,26.7426,-190.078,206.508,4.85184,1.58464,5.61568,5.73761,5.26321,NN_Adam
0,0,0,0,0,-463.39,-99.9548,82.7318,3.35391,6.15833,0.755544,0.329469,0.721104,NN_Adam
0,0,0,0,0,-448.073,-200.696,366.37,3.56266,0.411039,0.0292582,1.60649,3.41488,NN_Adam
0,0,0,0,0,19.4463,-407.563,254.87,4.76017,5.73804,0.538521,2.63097,2.3339,NN_Adam
0,0,0,0,0,382.724,111.896,246.583,0.284275,5.35716,1.58866,1.60889,2.76285,NN_Adam
0,0,0,0,0,271.902,-277.073,152.832,2.34663,3.87989,4.6962,2.37826,0.247987,NN_Adam
0,0,0,0,0,-315.399,150.593,193.115,2.69613,0.343294,1.19041,5.61436,1.75357,NN_Adam
0,0,0,0,0,-138.484,133.283,553.205,2.37512,0.355583,1.1712,1.57784,3.33779,NN_Adam
0,0,0,0,0,-41.1301,-421.929,377.084,4.61516,6.23992,0.417739,2.23441,0.165034,NN_Adam
0,0,0,0,0,80.1944,-214.698,407.756,1.92847,3.54719,4.95138,1.10443,1.34452,NN_Adam
0,0,0,0,0,-414.051,79.0594,366.864,2.95277,6.147,0.547105,2.1935,2.06914,NN_Adam
0,0,0,0,0,2.83676,72.508,152.165,1.53142,4.14367,1.49406,3.717,1.6879,NN_Adam
0,0,0,0,0,32.6504,44.5025,230.87,0.937837,4.67414,1.94988,3.2736,1.6879,NN_Adam
0,0,0,0,0,-282.225,364.362,233.458,2.22974,0.0871922,1.01284,0.250689,6.07848,NN_Adam
0,0,0,0,0,85.8728,-66.7513,247.412,5.62236,4.67187,3.80925,0.10893,0.955645,NN_Adam
0,0,0,0,0,-11.8472,-9.33226,102.8,0.666807,0.195842,2.0208,3.48815,0.353671,NN_Adam
0,0,0,0,0,-355.447,-7.75113,346.763,0.0216134,1.89273,0.806543,2.0357,1.88987,NN_Adam
0,0,0,0,0,-216.697,-105.83,338.417,0.454107,1.12551,2.13301,1.13862,1.88987,NN_Adam
0,0,0,0,0,-376.374,224.006,322.629,2.60462,0.159335,1.14543,0.361214,0.999488,NN_Adam
0,0,0,0,0,19.4028,445.826,108.695,1.52708,0.230664,0.404416,0.149338,5.82413,NN_Adam
0,0,0,0,0,-51.0976,422.774,342.818,1.69092,5.92205,1.1286,1.60861,0.486989,NN_Adam
0,0,0,0,0,125.15,315.678,71.3768,1.19319,1.21872,4.73766,0.940481,1.11678,NN_Adam
0,0,0,0,0,-296.37,-126.638,467.568,0.403588,1.96831,0.361018,2.00729,1.88987,NN_Adam
0,0,0,0,0,139.594,-86.5595,293.271,5.72803,4.81122,3.21254,0.708763,0.955645,NN_Adam
0,0,0,0,0,-300.702,231.831,436.95,2.48447,0.965509,0.274088,0.491159,2.03274,NN_Adam
0,0,0,0,0,127.334,-293.122,75.3242,1.98049,3.76802,0.479748,6.04901,4.79934,NN_Adam
0,0,0,0,0,-488.058,14.7077,182.144,3.11128,6.06372,1.07059,0.568654,0.322384,NN_Adam
0,0,0,0,0,-411.922,-8.93992,54.9945,3.16321,5.06413,0.920395,2.31148,0.82735,NN_Adam
0,0,0,0,0,254.546,-395.417,287.539,5.284,6.21432,1.11259,0.686181,5.34562,NN_Adam
0,0,0,0,0,176.664,455.714,82.3311,1.20077,6.09466,0.748859,0.494275,1.38371,NN_Adam
0,0,0,0,0,-63.425,-115.206,54.9826,4.20905,0.928449,5.07332,5.9573,5.26321,NN_Adam
0,0,0,0,0,308.684,-196.398,223.369,2.57487,2.09929,0.716249,2.37777,0.428259,NN_Adam
0,0,0,0,0,118.271,-230.847,224.264,5.18555,1.43943,5.7289,5.98574,5.26321,NN_Adam
0,0,0,0,0,-243.24,-226.416,347.852,0.74946,2.1361,1.5483,0.330251,1.46502,NN_Adam
0,0,0,0,0,288.334,-167.073,309.681,2.61646,2.94526,0.683676,6.24743,2.38395,NN_Adam
0,0,0,0,0,-76.4838,-145.103,555.365,1.08565,1.29793,1.05594,1.50806,6.01895,NN_Adam
0,0,0,0,0,223.608,423.682,147.813,1.08503,6.18559,0.927464,0.34493,1.38371,NN_Adam
0,0,0,0,0,-245.5,100.194,250.47,2.7539,0.832938,3.41994,4.13001,6.17791,NN_Adam
0,0,0,0,0,243.674,255.477,34.932,0.808947,4.79955,0.973558,2.60086,4.54565,NN_Adam
0,0,0,0,0,18.1689,388.249,317.27,1.52391,0.0869109,1.59559,6.27574,4.84654,NN_Adam
0,0,0,0,0,-360.529,361.757,191.657,2.35404,6.04672,0.860199,0.95594,0.999488,NN_Adam
0,0,0,0,0,-140.311,-113.873,616.734,3.82317,0.949934,0.261494,1.8835,5.93834,NN_Adam
0,0,0,0,0,6.73581,-79.156,187.363,1.65569,0.684276,3.81769,6.144,3.18951,NN_Adam
0,0,0,0,0,-300.568,-212.305,92.9032,3.75616,5.35476,2.24984,6.24883,1.26648,NN_Adam
0,0,0,0,0,-210.937,-336.148,369.065,4.15177,6.0657,0.658533,2.27123,1.21809,NN_Adam
0,0,0,0,0,307.528,-218.974,248.895,2.52258,2.14236,0.604139,2.34482,0.428259,NN_Adam
0,0,0,0,0,-392.397,111.364,49.5062,2.86489,5.68004,1.63327,6.20966,4.41349,NN_Adam
0,0,0,0,0,-6.0487,-40.1548,277.192,1.42148,2.64418,1.48207,4.61562,0.0907237,NN_Adam
0,0,0,0,0,180.626,-333.746,93.9326,2.06672,3.55483,0.474155,0.132238,4.79934,NN_Adam
0,0,0,0,0,-164.555,-90.0794,226.194,3.64246,5.34616,3.48953,5.93697,1.26648,NN_Adam
0,0,0,0,0,-250.579,-429.935,19.0526,4.1843,5.69643,0.826502,0.981269,0.291986,NN_Adam
0,0,0,0,0,-36.3951,-37.3475,429.295,3.93986,0.314266,0.812468,3.04194,3.09063,NN_Adam
0,0,0,0,0,-312.285,-219.496,391.072,0.612541,2.18121,0.374911,1.95926,1.46502,NN_Adam
0,0,0,0,0,270.349,-84.7392,200.674,2.83789,3.57411,3.96565,3.50007,6.22657,NN_Adam
0,0,0,0,0,-199.157,37.8213,340.13,2.95382,0.940367,2.05742,5.08126,0.988303,NN_Adam
0,0,0,0,0,86.8334,-323.808,287.168,4.97428,1.09964,0.0742418,6.08169,2.87431,NN_Adam
0,0,0,0,0,336.155,-366.614,279.638,5.45414,6.26114,0.80349,0.97886,5.34562,NN_Adam
0,0,0,0,0,145.725,457.453,267.536,1.2624,6.07094,1.1188,0.880755,1.38371,NN_Adam
0,0,0,0,0,-83.4838,368.879,131.702,1.79294,6.07702,1.69627,5.78927,4.84654,NN_Adam
0,0,0,0,0,517.025,-12.7549,257.63,6.25847,6.23903,0.223421,1.83519,2.89142,NN_Adam
0,0,0,0,0,99.1249,409.138,205.305,1.3332,0.129945,1.16238,6.126,1.38371,NN_Adam
0,0,0,0,0,234.544,-129.052,278.985,2.63837,1.53776,2.34717,0.506602,1.09903,NN_Adam
0,0,0,0,0,-276.596,-312.004,260.127,0.845296,3.49393,5.20698,1.93151,0.721104,NN_Adam
0,0,0,0,0,-350.479,1.81217,504.55,3.13637,0.404485,0.358359,2.015,0.390971,NN_Adam
0,0,0,0,0,-476.098,122.547,293.012,2.88948,6.18333,0.315881,2.00876,2.06914,NN_Adam
0,0,0,0,0,134.441,-131.897,218.601,2.36571,2.55151,4.52742,4.45245,2.27078,NN_Adam
0,0,0,0,0,-60.3904,-35.5577,496.449,3.67373,0.247669,1.22596,2.2874,3.33779,NN_Adam
0,0,0,0,0,-412.291,76.7174,263.364,2.95748,5.84571,1.74858,0.498918,5.86949,NN_Adam
0,0,0,0,0,199.608,-345.759,211.97,5.23587,0.846818,6.1802,0.111919,2.87431,NN_Adam
0,0,0,0,0,-283.636,212.459,487.875,2.49862,0.795754,0.641614,0.591987,2.03274,NN_Adam
0,0,0,0,0,-218.417,-368.822,409.906,4.17767,0.108967,0.419214,2.00156,1.21809,NN_Adam
0,0,0,0,0,-74.3546,64.3459,64.8043,2.42828,6.04462,1.44325,4.41703,0.914063,NN_Adam
0,0,0,0,0,-128.254,-251.548,83.7526,1.09894,1.99888,2.3499,0.73087,0.324958,NN_Adam
0,0,0,0,0,313.519,351.812,104.962,0.842736,6.21041,5.42321,2.86772,5.4464,NN_Adam
0,0,0,0,0,-167.089,-57.126,523.768,3.47098,2.24164,4.9955,1.34743,5.93834,NN_Adam
0,0,0,0,0,130.382,-282.991,288.209,5.14406,1.16358,0.0878607,5.96527,2.87431,NN_Adam
0,0,0,0,0,-28.8645,-169.265,429.328,1.40181,0.836594,1.68851,1.76403,6.01895,NN_Adam
0,0,0,0,0,-46.6305,-251.117,216.219,4.52848,2.52297,3.52961,1.84761,0.341132,NN_Adam
0,0,0,0,0,378.213,299.848,102.235,0.670007,6.28217,5.39958,2.73402,5.4464,NN_Adam
0,0,0,0,0,234.373,293.388,121.73,0.896624,5.91059,5.4481,3.58699,5.4464,NN_Adam
0,0,0,0,0,-262.798,118.783,574.49,2.71694,0.847016,0.496624,1.20015,0.988303,NN_Adam
0,0,0,0,0,-204.136,48.5583,406.864,2.9079,0.871731,1.8436,5.54213,0.988303,NN_Adam
0,0,0,0,0,-314.03,-291.72,281.506,0.74845,3.22326,5.42162,2.10774,0.721104,NN_Adam
0,0,0,0,0,21.1758,494.044,162.663,1.52764,6.18211,0.853478,0.533543,1.38371,NN_Adam
0,0,0,0,0,-325.603,182.027,147.369,2.63158,0.196536,1.07619,5.76094,1.75357,NN_Adam
0,0,0,0,0,-289.989,118.309,20.7129,2.75412,0.00587862,0.713696,5.67246,1.75357,NN_Adam
0,0,0,0,0,-180.462,360.317,463.857,2.03493,0.524587,0.661445,0.936814,5.36892,NN_Adam
0,0,0,0,0,17.3488,-346.156,81.1212,1.62072,2.27589,1.03493,2.23599,1.72265,NN_Adam
0,0,0,0,0,164.548,-217.779,328.364,2.21777,3.78429,5.12459,0.816191,1.90659,NN_Adam
0,0,0,0,0,-71.3499,-100.906,91.3963,4.09663,1.09626,5.12126,5.79187,5.26321,NN_Adam
0,0,0,0,0,97.8771,235.234,281.734,1.17617,0.600573,3.88776,4.3302,6.17791,NN_Adam
0,0,0,0,0,-451.172,27.6801,8.52668,3.08025,5.2258,0.748937,2.05232,0.82735,NN_Adam
0,0,0,0,0,-350.031,-70.3349,241.594,3.33973,0.701193,0.602883,5.87644,0.458783,NN_Adam
0,0,0,0,0,-368.839,-178.33,161.085,3.59174,5.57309,1.96406,0.2561,1.26648,NN_Adam
0,0,0,0,0,-296.575,285.917,175.349,2.37426,0.377822,0.635674,6.12018,6.07848,NN_Adam
0,0,0,0,0,349.636,-334.263,51.75,5.52012,5.53584,0.398351,2.18055,0.00805729,NN_Adam
0,0,0,0,0,207.189,-184.831,338.711,2.41312,3.73191,5.13693,0.869054,1.90659,NN_Adam
0,0,0,0,0,-160.161,90.6612,629.186,2.62645,1.1438,0.101803,1.69396,3.33779,NN_Adam
0,0,0,0,0,156.908,-146.968,244.575,5.5304,4.79331,3.16011,0.472135,0.955645,NN_Adam
0,0,0,0,0,-25.23,327.168,210.92,1.64756,6.26071,2.15811,5.50221,4.84654,NN_Adam
0,0,0,0,0,-252.801,398.458,275.407,2.13606,0.300347,0.678434,0.456058,0.572269,NN_Adam
0,0,0,0,0,68.6311,-90.9843,373.062,2.21684,0.365639,1.87787,2.16448,6.01895,NN_Adam
0,0,0,0,0,-140.616,13.0212,392.144,3.04933,1.13686,2.17679,5.16724,0.988303,NN_Adam
0,0,0,0,0,71.8184,-161.746,310.317,1.98871,2.41128,4.2975,4.26744,2.27078,NN_Adam
0,0,0,0,0,178.836,-471.761,15.3687,5.07456,5.66432,0.289377,1.90841,6.27677,NN_Adam
0,0,0,0,0,-387.761,-185.09,154.117,3.58674,5.58121,1.80206,0.41009,1.26648,NN_Adam
0,0,0,0,0,-258.024,159.607,367.692,2.58749,1.06179,4.34875,3.49403,6.17791,NN_Adam
0,0,0,0,0,177.485,-25.6462,240.671,2.99804,3.3799,3.13065,4.00805,6.22657,NN_Adam
0,0,0,0,0,-37.7022,244.69,474.144,1.7236,1.06084,5.03161,3.3026,6.17791,NN_Adam
0,0,0,0,0,-147.482,-490.879,144.05,4.42032,6.01079,0.822146,0.874424,0.191397,NN_Adam
0,0,0,0,0,-13.4404,181.647,212.787,1.64446,3.14595,3.98374,0.563801,1.68825,NN_Adam
0,0,0,0,0,198.201,389.671,205.561,1.09996,0.0834089,1.12537,6.26436,1.38371,NN_Adam
0,0,0,0,0,224.101,371.732,277.205,1.02814,1.15218,4.73288,2.15806,2.83862,NN_Adam
0,0,0,0,0,240.572,-14.4925,180.005,3.08134,3.48425,3.65135,3.93605,6.22657,NN_Adam
0,0,0,0,0,-329.376,343.248,214.056,2.33537,0.0290108,0.944636,0.369329,6.07848,NN_Adam
0,0,0,0,0,-391.618,289.98,355.183,2.50417,0.202195,0.188187,1.7961,2.06914,NN_Adam
0,0,0,0,0,148.623,-367.306,407.45,5.09671,0.501852,0.949066,0.360391,5.34562,NN_Adam
0,0,0,0,0,-247.767,259.648,129.259,2.33266,0.526176,0.286467,5.9432,6.07848,NN_Adam
0,0,0,0,0,-279.237,-382.653,381.563,4.08193,0.254633,0.194208,1.80269,1.21809,NN_Adam
0,0,0,0,0,-454.572,-81.7536,96.8651,3.31948,6.21197,0.808837,0.19203,0.721104,NN_Adam
0,0,0,0,0,-510.397,-100.598,217.059,3.33604,6.14943,0.649168,1.16582,0.721104,NN_Adam
0,0,0,0,0,-82.765,360.622,373.242,1.79625,1.19614,6.14882,0.342988,1.23374,NN_Adam
0,0,0,0,0,425.677,-72.4649,219.555,2.97241,2.56858,1.01471,0.914299,2.71482,NN_Adam
0,0,0,0,0,-10.4286,-132.083,157.172,4.63345,1.45507,5.38352,5.57473,5.26321,NN_Adam
0,0,0,0,0,124.189,-346.66,485.145,5.05622,0.39252,0.2146,2.15144,5.13599,NN_Adam
0,0,0,0,0,341.192,-284.99,52.3821,2.44557,3.08184,0.723658,1.00197,0.758087,NN_Adam
0,0,0,0,0,0.204624,-480.532,76.4789,4.71264,6.1683,0.669524,0.41041,5.80573,NN_Adam
0,0,0,0,0,150.23,-49.3945,89.9428,2.82398,4.00935,2.63746,4.28816,6.22657,NN_Adam
0,0,0,0,0,-153.627,18.2578,100.638,3.02321,0.206775,1.21699,4.62846,0.914063,NN_Adam
0,0,0,0,0,33.1204,206.969,107.721,1.41177,3.03235,3.48221,0.927195,1.68825,NN_Adam
0,0,0,0,0,-348.993,-155.493,129.318,3.56061,5.45102,2.17871,0.0634518,1.26648,NN_Adam
0,0,0,0,0,-193.755,-150.46,164.681,3.80137,5.45448,3.2881,5.61116,1.26648,NN_Adam
0,0,0,0,0,134.254,-389.652,243.985,5.04418,0.827959,0.0033738,0.171118,2.87431,NN_Adam
0,0,0,0,0,14.5675,493.908,297.758,1.5412,0.0737426,0.736148,0.952028,2.05852,NN_Adam
0,0,0,0,0,160.718,-82.5144,133.476,2.66687,3.66647,2.76705,4.35803,6.22657,NN_Adam
0,0,0,0,0,8.30534,-342.913,169.72,1.59459,1.87732,1.57329,1.65804,6.03257,NN_Adam
0,0,0,0,0,-430.741,-20.2718,85.5572,3.18857,5.18977,0.926432,2.20807,0.82735,NN_Adam
0,0,0,0,0,-191.148,-244.91,34.2128,4.04956,0.185639,0.408627,5.75037,0.954884,NN_Adam
0,0,0,0,0,-221.931,-235.767,342.618,0.815521,2.11752,1.63634,0.253664,1.46502,NN_Adam
0,0,0,0,0,-74.5911,173.374,129.115,1.97682,0.424229,1.18617,4.76382,0.914063,NN_Adam
0,0,0,0,0,263.919,-306.318,234.569,5.42345,0.856813,6.23335,0.139345,2.87431,NN_Adam
0,0,0,0,0,-371.4,156.482,292.883,2.74262,5.9483,1.79151,0.406295,5.86949,NN_Adam
0,0,0,0,0,249.053,77.9884,64.4663,0.303379,4.58067,2.98211,0.0206282,1.59582,NN_Adam
0,0,0,0,0,-339.418,112.968,524.42,2.82025,0.607307,0.209915,1.82035,0.390971,NN_Adam
0,0,0,0,0,-419.316,148.607,117.4,2.8008,0.572036,6.02028,0.470601,4.41349,NN_Adam
0,0,0,0,0,-477.67,10.4835,374.009,3.1196,0.239694,0.191414,1.80185,2.06914,NN_Adam
0,0,0,0,0,66.6994,411.372,220.722,1.41,0.149914,1.20582,6.11453,1.38371,NN_Adam
0,0,0,0,0,208.35,350.454,71.0257,1.03435,0.937209,4.50384,1.93381,1.11678,NN_Adam
0,0,0,0,0,-151.169,49.2687,319.944,5.9684,2.47665,2.10255,5.08689,0.0907237,NN_Adam
0,0,0,0,0,-206.996,35.4671,107.765,2.97178,0.257905,1.46489,4.78079,0.914063,NN_Adam
0,0,0,0,0,324.414,-118.082,235.834,2.79237,2.32695,1.80899,0.152913,2.71482,NN_Adam
0,0,0,0,0,19.1723,-351.979,518.091,4.76654,0.519989,0.272566,1.92099,0.415395,NN_Adam
0,0,0,0,0,275.331,232.491,151.924,0.701088,5.96755,5.43582,3.68393,5.4464,NN_Adam
0,0,0,0,0,243.007,-230.668,91.5227,2.38218,3.72521,4.46299,3.27198,6.22657,NN_Adam
0,0,0,0,0,-103.305,-139.024,184.925,4.07328,5.17279,3.72673,5.76253,1.26648,NN_Adam
0,0,0,0,0,161.721,241.874,94.2452,0.981196,4.68552,1.1179,2.90759,4.54565,NN_Adam
0,0,0,0,0,233.742,469.696,212.697,1.1088,6.17819,0.561812,1.21649,1.38371,NN_Adam
0,0,0,0,0,-85.1042,-159.406,463.522,1.08027,0.990161,1.55725,1.62698,6.01895,NN_Adam
0,0,0,0,0,115.917,-107.639,237.922,2.39311,2.30349,4.80628,4.49024,2.27078,NN_Adam
0,0,0,0,0,8.54555,347.627,205.318,1.54606,6.26948,1.94402,5.6154,4.84654,NN_Adam
0,0,0,0,0,214.025,30.37,104.359,0.140869,4.43179,3.34465,6.22989,1.59582,NN_Adam
0,0,0,0,0,162.293,-150.898,120.581,2.39247,3.67788,3.43601,4.09841,6.22657,NN_Adam
0,0,0,0,0,240.855,80.4924,186.672,3.46399,3.50124,3.76478,3.81287,6.22657,NN_Adam
0,0,0,0,0,110.518,-141.3,370.854,2.23421,3.93131,4.05746,1.83804,1.61524,NN_Adam
0,0,0,0,0,-429.009,-229.765,219.755,3.63322,5.88331,0.438794,2.1598,0.384745,NN_Adam
0,0,0,0,0,129.905,-112.001,252.215,2.43012,2.33415,4.75221,4.40701,2.27078,NN_Adam
0,0,0,0,0,-137.182,-247.498,62.0131,1.06434,2.07537,2.30072,0.778488,0.324958,NN_Adam
0,0,0,0,0,264.04,-25.1041,151.095,3.04667,3.59636,3.8613,3.7811,6.22657,NN_Adam
0,0,0,0,0,150.27,291.062,229.12,1.09402,6.27888,2.17316,5.55223,4.84654,NN_Adam
0,0,0,0,0,168.005,441.231,334.699,1.20677,6.24422,0.356644,2.02395,2.53824,NN_Adam
0,0,0,0,0,-184.602,-46.4993,98.0672,0.246491,5.24869,3.29548,2.54195,5.50527,NN_Adam
0,0,0,0,0,419.695,105.173,227.345,0.245418,5.46132,1.4505,1.49627,2.76285,NN_Adam
0,0,0,0,0,-146.652,-242.439,141.025,4.16828,5.51324,2.95928,5.62713,1.26648,NN_Adam
0,0,0,0,0,399.56,319.084,81.6093,0.673781,5.87278,0.00928992,2.1991,5.4464,NN_Adam
0,0,0,0,0,-38.5961,-292.89,499.552,1.43922,2.77387,5.45982,1.85062,1.34452,NN_Adam
0,0,0,0,0,470.724,-249.039,60.3253,5.79654,6.04156,0.0575828,1.64013,5.00623,NN_Adam
0,0,0,0,0,75.7207,-488.584,220.839,4.86597,5.87211,0.586859,1.93562,5.80573,NN_Adam
0,0,0,0,0,68.7026,230.602,292.303,1.28116,0.606824,3.90302,4.39761,6.17791,NN_Adam
0,0,0,0,0,-379.351,114.665,161.626,2.84806,0.196099,1.0207,5.92371,1.75357,NN_Adam
0,0,0,0,0,58.0654,-332.787,70.4386,1.74332,2.34288,1.95072,0.718738,1.73232,NN_Adam
0,0,0,0,0,-83.0061,125.573,240.324,5.29641,3.09697,1.37203,4.93771,0.0907237,NN_Adam
0,0,0,0,0,-380.828,-50.6021,91.6486,3.27358,0.200075,0.649028,5.96444,0.721104,NN_Adam
0,0,0,0,0,-525.779,28.4416,257.158,3.08748,0.10641,0.0933906,1.68321,0.322384,NN_Adam
0,0,0,0,0,-227.218,286.213,4.01859,2.24157,6.20542,0.676937,5.99422,1.75357,NN_Adam
0,0,0,0,0,-197.434,-225.87,437.843,0.852488,1.9811,1.30698,0.538366,5.67876,NN_Adam
0,0,0,0,0,-206.48,-288.451,192.912,4.09079,5.73088,2.3291,6.05367,1.26648,NN_Adam
0,0,0,0,0,94.7877,149.662,212.925,1.00623,4.77599,1.52971,3.12151,0.786399,NN_Adam
0,0,0,0,0,-147.56,-489.425,294.185,4.41938,0.080255,0.179937,1.78817,0.191397,NN_Adam
0,0,0,0,0,-84.5433,-114.122,311.997,0.933021,2.20379,4.23539,4.46831,2.27078,NN_Adam
0,0,0,0,0,131.747,-156.513,221.209,2.27043,2.63797,4.47175,4.3622,2.27078,NN_Adam
0,0,0,0,0,-173.097,-41.1292,494.611,3.37469,2.34951,4.90087,1.22191,5.93834,NN_Adam
0,0,0,0,0,225.881,-288.626,254.07,2.23471,3.75544,4.65421,2.20048,0.247987,NN_Adam
0,0,0,0,0,-97.2849,375.138,82.3468,4.96594,2.5532,0.585702,2.33982,2.53861,NN_Adam
0,0,0,0,0,-269.844,247.036,51.9113,2.40019,0.022447,0.816437,5.85888,1.75357,NN_Adam
0,0,0,0,0,-188.287,-387.845,401.409,4.26028,0.0765508,0.421769,2.03049,1.21809,NN_Adam
0,0,0,0,0,265.751,276.308,122.791,0.804788,5.9766,5.35785,3.56206,5.4464,NN_Adam
0,0,0,0,0,81.6785,246.44,196.051,1.25066,0.382372,2.47809,4.77912,4.84654,NN_Adam
0,0,0,0,0,-176.499,-328.724,507.045,4.21959,0.528848,0.237391,1.84992,0.165034,NN_Adam
0,0,0,0,0,263.399,-457.377,46.1851,5.23484,5.94997,0.109022,1.70232,6.0557,NN_Adam
0,0,0,0,0,137.573,-406.245,141.839,1.89722,2.59387,0.469956,2.10747,4.79934,NN_Adam
0,0,0,0,0,301.696,-344.877,285.658,5.43077,6.21988,1.21843,0.529702,5.34562,NN_Adam
0,0,0,0,0,-217.614,184.266,171.98,2.4389,0.524278,0.99037,5.30089,1.75357,NN_Adam
0,0,0,0,0,314.079,270.064,140.934,0.710273,6.09935,5.38586,3.359,5.4464,NN_Adam
0,0,0,0,0,-148.81,10.9736,115.467,3.06763,0.308611,1.17207,4.60031,0.914063,NN_Adam
0,0,0,0,0,-8.2895,-288.659,21.0834,1.54203,2.31577,2.18949,0.725117,1.73232,NN_Adam
0,0,0,0,0,-466.487,60.8501,12.4834,3.01179,5.35067,0.643761,1.98996,0.82735,NN_Adam
0,0,0,0,0,-230.871,268.918,89.3891,2.28023,0.370889,0.357683,5.91264,6.07848,NN_Adam
0,0,0,0,0,-304.988,354.205,6.1448,2.28152,5.84806,0.877201,0.468611,1.75357,NN_Adam
0,0,0,0,0,194.98,341.555,116.683,1.05203,5.99683,5.34297,3.49949,5.4464,NN_Adam
0,0,0,0,0,402.573,-26.9336,244.467,3.07469,3.33009,5.04242,2.58031,5.89801,NN_Adam
0,0,0,0,0,-88.0073,411.024,277.837,1.78155,5.60546,1.25961,1.77367,0.486989,NN_Adam
0,0,0,0,0,147.934,-462.145,375.347,5.02213,0.383516,0.0690024,1.65481,2.3339,NN_Adam
0,0,0,0,0,-407.446,244.766,338.266,2.60051,0.145494,0.791857,0.912428,0.999488,NN_Adam
0,0,0,0,0,218.432,122.742,26.3771,0.511778,4.51729,2.94749,6.228,1.59582,NN_Adam
0,0,0,0,0,-313.445,160.834,311.698,2.66725,0.863305,4.41366,3.40963,6.17791,NN_Adam
0,0,0,0,0,-60.9665,-60.6171,75.1702,0.782459,0.109909,2.53432,2.84925,5.50527,NN_Adam
0,0,0,0,0,270.072,-262.484,474.622,5.51179,1.1836,5.3232,2.13427,0.586595,NN_Adam
0,0,0,0,0,-250.879,-172.208,94.0692,0.601382,2.76344,5.95501,3.41847,3.84344,NN_Adam
0,0,0,0,0,-343.345,-24.4217,219.174,0.0709375,1.90372,1.05498,2.22463,1.88987,NN_Adam
0,0,0,0,0,-204.343,488.245,221.491,1.96718,6.23839,0.159473,1.76368,0.486989,NN_Adam
0,0,0,0,0,-168.073,-147.339,435.934,0.719624,1.14825,1.53687,1.61014,0.873547,NN_Adam
0,0,0,0,0,228.671,-333.636,184.869,5.31322,0.756027,6.20916,0.103958,2.87431,NN_Adam
0,0,0,0,0,-382.331,1.55289,322.207,6.27895,2.04452,0.756279,1.94738,1.88987,NN_Adam
0,0,0,0,0,-376.251,-35.7287,245.435,3.23616,0.501768,0.911615,5.91274,0.458783,NN_Adam
0,0,0,0,0,-413.609,287.598,215.626,2.53388,6.13148,0.887558,0.841351,0.999488,NN_Adam
0,0,0,0,0,-353.928,348.108,166.89,2.3645,6.00717,1.02507,0.684024,0.999488,NN_Adam
0,0,0,0,0,198.854,104.494,65.7468,3.62502,5.03939,3.5684,2.53853,0.353671,NN_Adam
0,0,0,0,0,-150.533,247.505,445.317,2.11714,1.49464,6.15223,0.260399,1.23374,NN_Adam
0,0,0,0,0,302.826,-150.074,28.0282,2.6815,3.89159,4.58121,3.12447,6.22657,NN_Adam
0,0,0,0,0,-128.091,-85.123,580,3.72795,0.737269,0.342174,2.3297,5.93834,NN_Adam
0,0,0,0,0,-209.296,-427.054,379.14,4.25681,0.256708,0.187167,1.79528,1.21809,NN_Adam
